,movie_id,title,tags
41,44912,Green Lantern,"['centuries,', 'small', 'powerful', 'force', 'warriors', 'called', 'green', 'lantern', 'corps', 'sworn', 'keep', 'intergalactic', 'order.', 'green', 'lantern', 'wears', 'ring', 'grants', 'superpowers.', 'new', 'enemy', 'called', 'parallax', 'threatens', 'destroy', 'balance', 'power', 'universe,', 'fate', 'fate', 'earth', 'lie', 'hands', 'first', 'human', 'ever', 'recruited.', 'adventure', 'action', 'thriller', 'science fiction', 'dccomics', 'transformation', 'superhero', 'alien', 'alieninfection', 'magicalobject', 'protector', 'superpowers', 'origin', '3d', 'ryanreynolds', 'blakelively', 'petersarsgaard', 'martincampbell']"
42,10193,Toy Story 3,"['woody,', 'buzz,', 'rest', ""andy's"", 'toys', 'played', 'years.', 'andy', 'go', 'college,', 'gang', 'find', 'accidentally', 'left', 'nefarious', 'day', 'care', 'center.', 'toys', 'must', 'band', 'together', 'escape', 'return', 'home', 'andy.', 'animation', 'family', 'comedy', 'hostage', 'college', 'toy', 'barbie', 'animation', 'escape', 'daycare', 'teddybear', 'duringcreditsstinger', 'toycomestolife', 'personification', 'inanimateobjectscomingtolife', 'toystory', 'tomhanks', 'timallen', 'nedbeatty', 'leeunkrich']"
43,534,Terminator Salvation,"['grown', 'post-apocalyptic', '2018,', 'john', 'connor', 'must', 'lead', 'resistance', 'humans', 'increasingly', 'dominating', 'militaristic', 'robots.', 'marcus', 'wright', 'appears,', 'existence', 'confuses', 'mission', 'connor', 'tries', 'determine', 'whether', 'wright', 'come', 'future', 'past', '--', 'whether', ""he's"", 'friend', 'foe.', 'action', 'science fiction', 'thriller', 'savingtheworld', 'artificialintelligence', 'prophecy', 'sanfrancisco', 'cyborg', 'killerrobot', 'gasstation', 'post-apocalyptic', 'dystopia', 'army', 'firearm', 'wartime', 'losangeles', 'christianbale', 'samworthington', 'antonyelchin', 'mcg']"
44,168259,Furious 7,"['deckard', 'shaw', 'seeks', 'revenge', 'dominic', 'toretto', 'family', 'comatose', 'brother.', 'action', 'carrace', 'speed', 'revenge', 'suspense', 'car', 'race', 'musclecar', 'vindiesel', 'paulwalker', 'dwaynejohnson', 'jameswan']"
45,72190,World War Z,"['life', 'former', 'united', 'nations', 'investigator', 'gerry', 'lane', 'family', 'seems', 'content.', 'suddenly,', 'world', 'plagued', 'mysterious', 'infection', 'turning', 'whole', 'human', 'populations', 'rampaging', 'mindless', 'zombies.', 'barely', 'escaping', 'chaos,', 'lane', 'persuaded', 'go', 'mission', 'investigate', 'disease.', 'follows', 'perilous', 'trek', 'around', 'world', 'lane', 'must', 'brave', 'horrific', 'dangers', 'long', 'odds', 'find', 'answers', 'human', 'civilization', 'falls.', 'action', 'drama', 'horror', 'science fiction', 'thriller', 'dystopia', 'apocalypse', 'zombie', 'nuclearweapons', 'multipleperspectives', 'zombieapocalypse', 'bradpitt', 'mireilleenos', 'abigailhargrove', 'marcforster']"
46,127585,X-Men: Days of Future Past,"['ultimate', 'x-men', 'ensemble', 'fights', 'war', 'survival', 'species', 'across', 'two', 'time', 'periods', 'join', 'forces', 'younger', 'selves', 'epic', 'battle', 'must', 'change', 'past', '–', 'save', 'future.', 'action', 'adventure', 'fantasy', 'science fiction', '1970s', 'mutant', 'timetravel', 'marvelcomic', 'basedoncomicbook', 'superhuman', 'storm', 'beast', 'aftercreditsstinger', 'changingthepastorfuture', 'hughjackman', 'jamesmcavoy', 'michaelfassbender', 'bryansinger']"
47,54138,Star Trek Into Darkness,"['crew', 'enterprise', 'called', 'back', 'home,', 'find', 'unstoppable', 'force', 'terror', 'within', 'organization', 'detonated', 'fleet', 'everything', 'stands', 'for,', 'leaving', 'world', 'state', 'crisis.', 'personal', 'score', 'settle,', 'captain', 'kirk', 'leads', 'manhunt', 'war-zone', 'world', 'capture', 'one', 'man', 'weapon', 'mass', 'destruction.', 'heroes', 'propelled', 'epic', 'chess', 'game', 'life', 'death,', 'love', 'challenged,', 'friendships', 'torn', 'apart,', 'sacrifices', 'must', 'made', 'family', 'kirk', 'left:', 'crew.', 'action', 'adventure', 'science fiction', 'spacecraft', 'friendship', 'sequel', 'futuristic', 'space', 'alien', 'imax', 'spaceopera', 'terroristbombing', '3d', 'chrispine', 'zacharyquinto', 'zoesaldana', 'j.j.abrams']"
48,81005,Jack the Giant Slayer,"['story', 'ancient', 'war', 'reignited', 'young', 'farmhand', 'unwittingly', 'opens', 'gateway', 'world', 'fearsome', 'race', 'giants.', 'unleashed', 'earth', 'first', 'time', 'centuries,', 'giants', 'strive', 'reclaim', 'land', 'lost,', 'forcing', 'young', 'man,', 'jack', 'battle', 'life', 'stop', 'them.', 'fighting', 'kingdom,', 'people,', 'love', 'brave', 'princess,', 'comes', 'face', 'face', 'unstoppable', 'warriors', 'thought', 'existed', 'legend–and', 'gets', 'chance', 'become', 'legend', 'himself.', 'action', 'family', 'fantasy', 'basedonfairytale', 'giant', 'nicholashoult', 'eleanortomlinson', 'ewanmcgregor', 'bryansinger']"
49,64682,The Great Gatsby,"['adaptation', 'f.', 'scott', ""fitzgerald's"", 'long', 'island-set', 'novel,', 'midwesterner', 'nick', 'carraway', 'lured', 'lavish', 'world', 'neighbor,', 'jay', 'gatsby.', 'soon', 'enough,', 'however,', 'carraway', 'see', 'cracks', ""gatsby's"", 'nouveau', 'riche', 'existence,', 'obsession,', 'madness,', 'tragedy', 'await.', 'drama', 'romance', 'basedonnovel', 'infidelity', 'obsession', 'hope', '3d', 'leonardodicaprio', 'tobeymaguire', 'careymulligan', 'bazluhrmann']"
50,9543,Prince of Persia: The Sands of Time,"['rogue', 'prince', 'reluctantly', 'joins', 'forces', 'mysterious', 'princess', 'together,', 'race', 'dark', 'forces', 'safeguard', 'ancient', 'dagger', 'capable', 'releasing', 'sands', 'time', '–', 'gift', 'gods', 'reverse', 'time', 'allow', 'possessor', 'rule', 'world.', 'adventure', 'fantasy', 'action', 'romance', 'persia', 'sandstorm', 'brotheragainstbrother', 'armageddon', 'regent', 'basedonvideogame', 'jakegyllenhaal', 'gemmaarterton', 'benkingsley', 'mikenewell']"
51,68726,Pacific Rim,"['legions', 'monstrous', 'creatures,', 'known', 'kaiju,', 'started', 'rising', 'sea,', 'war', 'began', 'would', 'take', 'millions', 'lives', 'consume', ""humanity's"", 'resources', 'years', 'end.', 'combat', 'giant', 'kaiju,', 'special', 'type', 'weapon', 'devised:', 'massive', 'robots,', 'called', 'jaegers,', 'controlled', 'simultaneously', 'two', 'pilots', 'whose', 'minds', 'locked', 'neural', 'bridge.', 'even', 'jaegers', 'proving', 'nearly', 'defenseless', 'face', 'relentless', 'kaiju.', 'verge', 'defeat,', 'forces', 'defending', 'mankind', 'choice', 'turn', 'two', 'unlikely', 'heroes—a', 'washed-up', 'former', 'pilot', '(charlie', 'hunnam)', 'untested', 'trainee', '(rinko', 'kikuchi)—who', 'teamed', 'drive', 'legendary', 'seemingly', 'obsolete', 'jaeger', 'past.', 'together,', 'stand', ""mankind's"", 'last', 'hope', 'mounting', 'apocalypse.', 'action', 'science fiction', 'adventure', 'dystopia', 'giantrobot', 'giantmonster', 'apocalypse', 'imax', 'duringcreditsstinger', '3d', 'idriselba', 'charliehunnam', 'charlieday', 'guillermodeltoro']"
52,38356,Transformers: Dark of the Moon,"['sam', 'witwicky', 'takes', 'first', 'tenuous', 'steps', 'adulthood', 'remaining', 'reluctant', 'human', 'ally', 'autobot-leader', 'optimus', 'prime.', 'film', 'centers', 'around', 'space', 'race', 'ussr', 'usa,', 'suggesting', 'hidden', 'transformers', 'role', 'remains', 'one', ""planet's"", 'dangerous', 'secrets.', 'action', 'science fiction', 'adventure', 'moon', 'spacecraft', 'traitor', 'bodyguard', 'alienplanet', 'basedoncartoon', 'transformers', 'giantrobot', 'sabotage', 'worddomination', 'commando', 'duringcreditsstinger', 'shialabeouf', 'johnmalkovich', 'kenjeong', 'michaelbay']"
53,217,Indiana Jones and the Kingdom of the Crystal Skull,"['set', 'cold', 'war,', 'soviets', '–', 'led', 'sword-wielding', 'irina', 'spalko', '–', 'search', 'crystal', 'skull', 'supernatural', 'powers', 'related', 'mystical', 'lost', 'city', 'gold.', 'captured', 'escaping', 'them,', 'indy', 'coerced', 'head', 'peru', 'behest', 'young', 'man', 'whose', 'friend', '–', ""indy's"", 'colleague', '–', 'professor', 'oxley', 'captured', 'knowledge', ""skull's"", 'whereabouts.', 'adventure', 'action', 'savingtheworld', 'riddle', 'whip', 'treasure', 'mexicocity', 'leatherjacket', 'machinegun', 'alienphenomenons', 'mayacivilization', 'peru', 'treasurehunt', 'nuclearexplosion', 'refrigerator', 'archaeologist', 'indianajones', 'archeology\xa0', 'harrisonford', 'cateblanchett', 'shialabeouf', 'stevenspielberg']"
54,105864,The Good Dinosaur,"['epic', 'journey', 'world', 'dinosaurs', 'apatosaurus', 'named', 'arlo', 'makes', 'unlikely', 'human', 'friend.', 'adventure', 'animation', 'family', 'tyrannosaurusrex', 'friends', 'alternatehistory', 'dinosaur', 'fear', 'storm', 'nature', 'human', 'journey', 'raymondochoa', 'jackbright', 'jeffreywright', 'petersohn']"
55,62177,Brave,"['brave', 'set', 'mystical', 'scottish', 'highlands,', 'mérida', 'princess', 'kingdom', 'ruled', 'king', 'fergus', 'queen', 'elinor.', 'unruly', 'daughter', 'accomplished', 'archer,', 'mérida', 'one', 'day', 'defies', 'sacred', 'custom', 'land', 'inadvertently', 'brings', 'turmoil', 'kingdom.', 'attempt', 'set', 'things', 'right,', 'mérida', 'seeks', 'eccentric', 'old', 'wise', 'woman', 'granted', 'ill-fated', 'wish.', 'also', 'figuring', 'mérida’s', 'quest', '—', 'serving', 'comic', 'relief', '—', 'kingdom’s', 'three', 'lords:', 'enormous', 'lord', 'macguffin,', 'surly', 'lord', 'macintosh,', 'disagreeable', 'lord', 'dingwall.', 'animation', 'adventure', 'comedy', 'family', 'action', 'fantasy', 'scotland', 'rebel', 'bravery', 'kingdom', 'archer', 'wish', 'bear', 'scot', 'rebelliousdaughter', 'turnsintoanimal', 'archery', 'ruins', 'aftercreditsstinger', 'peaceoffering', 'womandirector', 'courage', '3d', 'kellymacdonald', 'juliewalters', 'billyconnolly', 'brendachapman']"
56,188927,Star Trek Beyond,"['uss', 'enterprise', 'crew', 'explores', 'furthest', 'reaches', 'uncharted', 'space,', 'encounter', 'mysterious', 'new', 'enemy', 'puts', 'everything', 'federation', 'stands', 'test.', 'action', 'adventure', 'science fiction', 'sequel', 'stranded', 'hatred', 'spaceopera', 'chrispine', 'zacharyquinto', 'karlurban', 'justinlin']"
57,10681,WALL·E,"['wall·e', 'last', 'robot', 'left', 'earth', 'overrun', 'garbage', 'humans', 'fled', 'outer', 'space.', '700', 'years', 'continued', 'try', 'clean', 'mess,', 'developed', 'rather', 'interesting', 'human-like', 'qualities.', 'ship', 'arrives', 'sleek', 'new', 'type', 'robot,', 'wall·e', 'thinks', ""he's"", 'finally', 'found', 'friend', 'stows', 'away', 'ship', 'leaves.', 'animation', 'family', 'romanticcomedy', 'benburtt', 'elissaknight', 'jeffgarlin', 'andrewstanton']"
58,5174,Rush Hour 3,"['attempted', 'assassination', 'ambassador', 'han,', 'inspector', 'lee', 'detective', 'carter', 'back', 'action', 'head', 'paris', 'protect', 'french', 'woman', 'knowledge', ""triads'"", 'secret', 'leaders.', 'lee', 'also', 'holds', 'secret', 'meetings', 'united', 'nations', 'authority,', 'personal', 'struggles', 'chinese', 'criminal', 'mastermind', 'named', 'kenji,', 'reveals', ""lee's"", 'long-lost...brother.', 'action', 'comedy', 'crime', 'thriller', 'ambassador', 'christucker', 'jackiechan', 'hiroyukisanada', 'brettratner']"
59,14161,2012,"['dr.', 'adrian', 'helmsley,', 'part', 'worldwide', 'geophysical', 'team', 'investigating', 'effect', 'earth', 'radiation', 'unprecedented', 'solar', 'storms,', 'learns', ""earth's"", 'core', 'heating', 'up.', 'warns', 'u.s.', 'president', 'thomas', 'wilson', 'crust', 'earth', 'becoming', 'unstable', 'without', 'proper', 'preparations', 'saving', 'fraction', ""world's"", 'population,', 'entire', 'race', 'doomed.', 'meanwhile,', 'writer', 'jackson', 'curtis', 'stumbles', 'information.', ""world's"", 'leaders', 'race', 'build', '""arks""', 'escape', 'impending', 'cataclysm,', 'curtis', 'struggles', 'find', 'way', 'save', 'family.', 'meanwhile,', 'volcanic', 'eruptions', 'earthquakes', 'unprecedented', 'strength', 'wreak', 'havoc', 'around', 'world.', 'action', 'adventure', 'science fiction', 'civilization', 'naturaldisaster', 'endoftheworld', 'disaster', 'apocalypse', 'destruction', 'volcaniceruption', 'mayan', 'ark', 'solar', 'destructionofmankind', 'johncusack', 'amandapeet', 'chiwetelejiofor', 'rolandemmerich']"
60,17979,A Christmas Carol,"['miser', 'ebenezer', 'scrooge', 'awakened', 'christmas', 'eve', 'spirits', 'reveal', 'miserable', 'existence,', 'opportunities', 'wasted', 'youth,', 'current', 'cruelties,', 'dire', 'fate', 'awaits', 'change', 'ways.', 'scrooge', 'faced', 'story', 'growing', 'bitterness', 'meanness,', 'must', 'decide', 'future', 'hold:', 'death', 'redemption.', 'animation', 'drama', 'holiday', 'basedonnovel', 'victorianengland', 'money', 'christmaseve', 'scrooge', 'christmascarol', 'ghost', 'lesson', 'charlesdickens', 'christmas', 'garyoldman', 'jimcarrey', 'stevevalentine', 'robertzemeckis']"
61,76757,Jupiter Ascending,"['universe', 'human', 'genetic', 'material', 'precious', 'commodity,', 'impoverished', 'young', 'earth', 'woman', 'becomes', 'key', 'strategic', 'maneuvers', 'internal', 'strife', 'within', 'powerful', 'dynasty…', 'science fiction', 'fantasy', 'action', 'adventure', 'jupiter', 'space', 'womandirector', '3d', 'interspeciesromance', 'milakunis', 'channingtatum', 'seanbean', 'lillywachowski']"
62,258489,The Legend of Tarzan,"['tarzan,', 'acclimated', 'life', 'london,', 'called', 'back', 'former', 'home', 'jungle', 'investigate', 'activities', 'mining', 'encampment.', 'action', 'adventure', 'africa', 'feralchild', 'tarzan', 'jungle', 'animalattack', 'alexanderskarsgård', 'margotrobbie', 'christophwaltz', 'davidyates']"
63,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","['siblings', 'lucy,', 'edmund,', 'susan', 'peter', 'step', 'magical', 'wardrobe', 'find', 'land', 'narnia.', 'there,', 'discover', 'charming,', 'peaceful', 'kingdom', 'plunged', 'eternal', 'winter', 'evil', 'white', 'witch,', 'jadis.', 'aided', 'wise', 'magnificent', 'lion,', 'aslan,', 'children', 'lead', 'narnia', 'spectacular,', 'climactic', 'battle', 'free', ""witch's"", 'glacial', 'powers', 'forever.', 'adventure', 'family', 'fantasy', 'savingtheworld', 'witch', 'basedonnovel', 'brothersisterrelationship', 'selfsacrifice', 'winter', 'cupboard', 'beaver', 'lion', 'fairy-talefigure', 'battle', 'narnia', 'fantasyworld', 'duringcreditsstinger', 'williammoseley', 'annapopplewell', 'skandarkeynes', 'andrewadamson']"
64,246655,X-Men: Apocalypse,"['re-emergence', ""world's"", 'first', 'mutant,', 'world-destroyer', 'apocalypse,', 'x-men', 'must', 'unite', 'defeat', 'extinction', 'level', 'plan.', 'science fiction', 'mutant', 'supernaturalpowers', 'marvelcomic', 'superhero', 'basedoncomicbook', 'superhuman', 'apocalypse', 'superheroteam', 'worlddomination', 'aftercreditsstinger', '1980s', 'jamesmcavoy', 'michaelfassbender', 'jenniferlawrence', 'bryansinger']"
65,155,The Dark Knight,"['batman', 'raises', 'stakes', 'war', 'crime.', 'help', 'lt.', 'jim', 'gordon', 'district', 'attorney', 'harvey', 'dent,', 'batman', 'sets', 'dismantle', 'remaining', 'criminal', 'organizations', 'plague', 'streets.', 'partnership', 'proves', 'effective,', 'soon', 'find', 'prey', 'reign', 'chaos', 'unleashed', 'rising', 'criminal', 'mastermind', 'known', 'terrified', 'citizens', 'gotham', 'joker.', 'drama', 'action', 'crime', 'thriller', 'dccomics', 'crimefighter', 'secretidentity', 'scarecrow', 'sadism', 'chaos', 'gothamcity', 'vigilante', 'joker', 'superhero', 'basedoncomicbook', 'tragichero', 'organizedcrime', 'criminalmastermind', 'districtattorney', 'imax', 'supervillain', 'superpowers', 'batman', 'christianbale', 'heathledger', 'aaroneckhart', 'christophernolan']"
66,14160,Up,"['carl', 'fredricksen', 'spent', 'entire', 'life', 'dreaming', 'exploring', 'globe', 'experiencing', 'life', 'fullest.', 'age', '78,', 'life', 'seems', 'passed', 'by,', 'twist', 'fate', '(and', 'persistent', '8-year', 'old', 'wilderness', 'explorer', 'named', 'russell)', 'gives', 'new', 'lease', 'life.', 'animation', 'comedy', 'family', 'adventure', 'agedifference', 'centralandsouthamerica', 'balloon', 'animation', 'floatingintheair', 'duringcreditsstinger', 'exploring', 'edasner', 'christopherplummer', 'jordannagai', 'petedocter']"
67,15512,Monsters vs Aliens,"['susan', 'murphy', 'unwittingly', 'clobbered', 'meteor', 'full', 'outer', 'space', 'gunk', 'wedding', 'day,', 'mysteriously', 'grows', '49-feet-11-inches.', 'military', 'jumps', 'action', 'captures', 'susan,', 'secreting', 'away', 'covert', 'government', 'compound.', 'renamed', 'ginormica', 'placed', 'confinement', 'ragtag', 'group', 'monsters...', 'animation', 'family', 'adventure', 'science fiction', 'alien', 'giantrobot', 'duringcreditsstinger', 'sethrogen', 'reesewitherspoon', 'hughlaurie', 'conradvernon']"
68,1726,Iron Man,"['held', 'captive', 'afghan', 'cave,', 'billionaire', 'engineer', 'tony', 'stark', 'creates', 'unique', 'weaponized', 'suit', 'armor', 'fight', 'evil.', 'action', 'science fiction', 'adventure', 'middleeast', 'armsdealer', 'malibu', 'marvelcomic', 'superhero', 'basedoncomicbook', 'tonystark', 'ironman', 'aftercreditsstinger', 'marvelcinematicuniverse', 'counterterrorism', 'agentcoulson', 'robertdowneyjr.', 'terrencehoward', 'jeffbridges', 'jonfavreau']"
69,44826,Hugo,"['hugo', 'orphan', 'boy', 'living', 'walls', 'train', 'station', '1930s', 'paris.', 'learned', 'fix', 'clocks', 'gadgets', 'father', 'uncle', 'puts', 'use', 'keeping', 'train', 'station', 'clocks', 'running.', 'thing', 'left', 'connects', 'dead', 'father', 'automaton', '(mechanical', 'man)', 'work', 'without', 'special', 'key', 'hugo', 'needs', 'find', 'unlock', 'secret', 'believes', 'contains.', 'adventures,', 'meets', 'shopkeeper,', 'george', 'melies,', 'works', 'train', 'station', 'adventure-seeking', 'god-daughter.', 'hugo', 'finds', 'surprising', 'connection', 'father', 'automaton,', 'discovers', 'unlocks', 'memories', 'old', 'man', 'buried', 'inside', 'regarding', 'past.', 'adventure', 'drama', 'family', 'library', 'clock', 'filmdirector', 'key', 'toy', 'boy', 'love', 'orphan', 'robot', 'automaton', 'hiding', 'filmmaking', 'legbrace', 'doberman', '3d', 'benkingsley', 'sachabaroncohen', 'asabutterfield', 'martinscorsese']"
70,8487,Wild Wild West,"['legless', 'southern', 'inventor', 'dr.', 'arliss', 'loveless', 'plans', 'rekindle', 'civil', 'war', 'assassinating', 'president', 'u.s.', 'grant.', 'two', 'men', 'stop', 'him:', 'gunfighter', 'james', 'west', 'master-of-disguise', 'inventor', 'artemus', 'gordon.', 'two', 'must', 'team', 'thwart', ""loveless'"", 'plans.', 'action', 'adventure', 'comedy', 'science fiction', 'western', 'steampunk', 'basedontvseries', 'steamlocomotive', 'drag', 'willsmith', 'kevinkline', 'kennethbranagh', 'barrysonnenfeld']"
71,1735,The Mummy: Tomb of the Dragon Emperor,"['archaeologist', 'rick', ""o'connell"", 'travels', 'china,', 'pitting', 'emperor', '2,000-year-old', 'han', 'dynasty', ""who's"", 'returned', 'dead', 'pursue', 'quest', 'world', 'domination.', 'time,', ""o'connell"", 'enlists', 'help', 'wife', 'son', 'quash', 'so-called', ""'dragon"", ""emperor'"", 'abuse', 'supernatural', 'power.', 'adventure', 'action', 'fantasy', 'brendanfraser', 'jetli', 'johnhannah', 'robcohen']"
